id,label,prediction,score,confidence,text,err_chars
6088,0,1,0.9996575,0.999315023,当然，从坏处准备不是一味地谨小慎微，更不是说不要前进，而是说要增强风险意识和忧患意识，做到在稳固的基础上更好地前进。,"['[CLS]' '当' '然' '，' '从' '坏' '处' '准' '备' '不' '是' '一' '味' '地' '谨' '小' '慎'
 '微' '，' '更' '不' '是' '说' '不' '要' '前' '进' '，' '而' '是' '说' '要' '增' '强' '风'
 '险' '意' '识' '和' '忧' '患' '意' '识' '，' '做' '到' '在' '稳' '固' '的' '基' '础' '上'
 '更' '好' '地' '前' '进' '。' '[SEP]']"
6089,1,0,0.37652692,0.246946156,这次在全省范围内公开选拔12名“副厅”干部，体现了“公平、公正、公开”的原则，受到社会各界的广泛赞许。,[]
6099,0,1,0.97077256,0.941545129,构建和谐社会，光靠行政命令与严厉的执法是不行的；以和为贵的思维与长期不懈促进互信的举措，都是值得大力鼓励的。,"['[CLS]' '与' '严' '执' '法' '；' '以' '和' '的' '思' '维' '与' '长' '期' '不' '懈' '促'
 '进' '互' '信' '的' '举' '措' '，' '都' '是' '值' '的' '。' '[SEP]']"
6124,0,1,0.9984249,0.996849775,“长征”三号卫星火箭可以把大约5吨以上的卫星送上36000公里的地球同步轨道。,"['[CLS]' '“' '箭' '可' '以' '把' '大' '约' '5' '吨' '以' '上' '的' '卫' '星' '送' '上'
 '3' '6' '0' '0' '0' '公' '的' '地' '球' '同' '步' '轨' '道' '。' '[SEP]']"
6129,1,0,0.019825768,0.960348465,尽管权威部门对外公开声称，他们已经破译人类基因图，但很多人还是不敢相信这一消息是真是假。,[]
6147,0,1,0.9647884,0.929576755,中国现在用占全球36.4%的稀土储量承担着全球90%以上的供应，为世界稀土市场的供应和稳定作出了巨大贡献。,['量' '承' '担' '着' '全' '球' '9' '0' '%' '以' '上' '的' '供']
6155,0,1,0.9956879,0.991375804,四川汶川发生地震后，中国政府在最佳时间，及时开始全力组织抗震救灾，抢救受伤人员，安排灾区群众生活，以尽快恢复灾区正常秩序。,"['[CLS]' '四' '川' '汶' '地' '震' '后' '，' '中' '国' '政' '府' '在' '最' '佳' '时' '间'
 '，' '及' '时' '开' '始' '全' '力' '组' '织' '抗' '震' '救' '灾' '，' '抢' '救' '受' '伤'
 '人' '员' '，' '安' '排' '灾' '区' '群' '众' '生' '活' '，' '以' '尽' '快' '恢' '灾' '区'
 '常' '秩' '序' '。' '[SEP]']"
6162,1,0,0.004041671,0.991916658,中国传统文化作为国之精髓，近年来受到越来越多中学生的重视和关注。,[]
6174,1,0,0.053007152,0.893985696,年轻人的一个优点就是不会不由于世俗的约束而畏葸不前。,[]
6177,0,1,0.64658254,0.293165088,大会以后，企业领导端正了认识，以提高产品质量、提高经济效益为中心，加大了整顿的力度。,['以' '，' '，']
6211,0,1,0.9638138,0.927627563,许多人认为中国人口很多，而且还在不断地增加，人口负增长可能永远不会出现，即使出现也应该在很遥远的将来﹣﹣这实际上是一个错误的看法,['，' '应' '该' '在' '将' '来' '﹣' '﹣' '这' '实' '际' '上' '是' '法']
6217,1,0,0.09144679,0.817106426,一个封闭、落后的旧中国尚能有五四一代人的朝气蓬勃，新一代的青年人又怎么能够不落后于先贤诸君呢？,[]
6233,1,0,0.05044944,0.899101123,随着高校自主招生的力度不断加大，最近北京多所著名大学在郑州设置考点选拔生源，以期发现优秀创新人才。,[]
6258,1,0,0.32929227,0.341415465,文学作品灿若繁星，作家浩如烟海。我们要多读书，读好书。,[]
6277,0,1,0.9972977,0.994595408,亚洲开发银行的官员说，一旦禽流感大暴发，将使亚洲面临1997年金融风暴以来最严重的挑战，更为可怕的是，一旦出现人际间的传播，数百万人将失去生命。,"['[CLS]' '亚' '开' '的' '官' '员' '说' '，' '一' '旦' '禽' '流' '感' '大' '暴' '发' '，'
 '将' '使' '的' '怕' '的' '是' '，' '一' '人' '际' '间' '的' '百' '去' '生' '命' '。'
 '[SEP]']"
6297,1,0,0.035868037,0.928263925,10月6日，网曝“两辆白色越野车碾轧、追逐藏羚车，致使数只藏羚羊受伤死亡”。对此，可可西里国家级自然保护区管理局回应，事件并未造成藏羚羊受伤或死亡。,[]
6331,1,0,0.17058183,0.658836335,下地干活，父亲实诚又好逞强，不惜力气不耍刁，刨地，起垄，下种，锄草，在他极有力道的大手下，土地温柔和顺，像揉匀醒好的面团，他的劳作如行云流水一般。,[]
6350,0,1,0.99907184,0.998143673,要统筹推进党政部门、社科院、党校行政学院、高校、军队、科技和企业、社会智库协调发展，形成定位明晰、特色鲜明、规模适度、布局合理的中国特色新型智库体系，重点建设一批具有较大影响和国际影响力的高端智库。,"['[CLS]' '要' '统' '筹' '推' '进' '党' '政' '部' '门' '、' '社' '科' '院' '、' '党' '校'
 '行' '政' '学' '院' '、' '高' '校' '、' '军' '队' '、' '科' '技' '和' '企' '业' '、' '社'
 '会' '智' '库' '协' '调' '发' '展' '，' '，' '重' '点' '建' '端' '智' '库' '。' '[SEP]']"
6370,0,1,0.7593793,0.518758655,国务院决定免征关税，目的在于进一步鼓励引进国外的资金、设备和先进技术，促进产业结构的调整和完善。,['和' '先' '技' '术']
6408,0,1,0.855468,0.71093595,积极发展家庭农场，适当扩大农户经营模式，进一步加大农产品追溯制度的实施力度，有利于降低农产品成本，提高农产品质量。,['扩' '大' '农' '经' '营' '模' '式' '，']
6418,0,1,0.99974865,0.999497294,搜集资料不容易，整理、鉴定和运用史料更不容易。过去中国大部分史学家，主要的功力用在后一方面。,"['[CLS]' '搜' '集' '资' '料' '不' '容' '易' '，' '整' '理' '、' '鉴' '定' '和' '运' '用'
 '史' '料' '更' '不' '容' '易' '。' '过' '去' '中' '国' '大' '部' '分' '史' '学' '家' '，'
 '主' '要' '的' '功' '力' '用' '在' '后' '一' '方' '面' '。' '[SEP]']"
6419,1,0,0.47307312,0.05385375,虽然每天来黑龙江省博物馆参观的人不多，但秩序井然，没有出现任何混乱和不文明现象。,[]
6432,0,1,0.9980349,0.996069789,我做错了事，母亲只对我一望，我看见了她严厉的眼光，就吓住了。,"['[CLS]' '我' '做' '错' '了' '事' '，' '母' '亲' '只' '对' '我' '一' '望' '，' '我' '看'
 '见' '了' '她' '严' '厉' '的' '眼' '光' '，' '就' '吓' '住' '了' '。' '[SEP]']"
6442,0,1,0.77998054,0.559961081,这些新型的“家庭农场”，在一群农场主的带领下，正在积极寻找市场，渴求科技支持，主动规避风险，这给小户分散经营的农村和农业注入了新的发展活力。,['，' '农' '村' '和' '农' '业']
6445,0,1,0.9909361,0.981872201,2016年7月15日，左江花山岩画申遗成功，成为广西第一处世界文化遗产。,"['[CLS]' '1' '江' '申' '遗' '成' '成' '为' '广' '西' '第' '界' '文' '化' '遗' '产' '。'
 '[SEP]']"
6464,1,0,0.06958261,0.860834777,我国如今已进入老龄化社会，在实现中华民族伟大复兴的新征程中，越来越多老年人壮心不已，发挥余热，退而不休，老有所乐。,[]
6493,1,0,0.36019817,0.27960366,今年3月，《反分裂国家法》正式出台。王在希副主任专门就其中一些台湾同胞特别关注的问题召开记者招待会，进行详尽的解释和说明。,[]
6525,1,0,0.02931668,0.941366639,英国皇家莎士比亚剧团艺术总监对昆曲《牡丹亭》华美的唱腔和演员娴熟的技巧惊叹不已，赞美昆曲精美绝伦的服装与简洁的舞台设计形成了奇妙的平衡。,[]
6543,0,1,0.9969536,0.993907213,四中校区气势恢弘，各种建筑布局合理，教学楼、综合楼、食堂豪华而气派，见之让人耳目一新，流连忘返。,['[CLS]' '，' '，' '见' '之' '让' '人' '新' '，' '流' '连' '忘' '返' '。' '[SEP]']
6562,1,0,0.029202847,0.941594306,蝶恋花，是中国词牌的名称，分上下两阕，共六十个字，一般用来填写多愁善感和缠绵悱恻的内容。自宋代以来，产生了不少以《蝶恋花》为词牌的优美词章。,[]
6581,1,0,0.058625977,0.882748045,因租借期满，4岁的熊猫“泰山”于2010年初离开美国国家动物园回到中国，一种离愁别绪弥漫在动物园的饲养员、管理员和工作人员之间。,[]
6590,1,0,0.3565692,0.286861598,不管未来中国篮球会走向何方，不管姚明施展抱负的理想会在现实中遭受多少障碍，但有一点我们应该坚信不疑：姚明是这个时代担当中国篮协主席最恰当、最合适的人选。,[]
6600,1,0,0.35346147,0.293077052,由中国国家博物馆举办的“中国国家典藏文物展”是新中国成立以来我国展览规模、档次、文物等级最高的一次特展。,[]
6611,1,0,0.23873833,0.522523344,伊拉克局势能不能稳定下来，是联合国工作人员返回巴格达工作的基本条件。,[]
6629,1,0,0.029516729,0.940966543,遥感技术是最有效的进行大范围地面制图的手段之一，中国南极科学考察队在南极科考和研究中广泛应用这一技术，取得了较好成果。,[]
6633,1,0,0.2711391,0.457721829,尽管仍持谨慎态度，但美国不得不承认中国是“利益攸关者”，并认为中国参与重大事务的国际协调，中国的地位和实力也意味着必须得承担更多国际责任。,[]
6644,0,1,0.6083848,0.216769576,老师征求并采纳了同学们关于如何进一步办好文学社的意见。,['并']
6659,1,0,0.123262666,0.753474668,由于被疾病折磨而长期卧床的病人，身体大多赢弱，肢体无力，一旦起床下地行走，容易跌倒。,[]
6661,1,0,0.12365663,0.752686739,鲁迅十分重视少年儿童的文艺创作，他指出，童年的情形，便是将来的命运。,[]
6665,1,0,0.44551763,0.108964741,性格执着的香雪为获得小小的一个铅笔盒，轻巧地跃上了踏板。,[]
6672,0,1,0.99251795,0.985035896,由于工业明胶出现在老酸奶和果冻中，所有含明胶成分的食物、药物就成了众人紧盯的目标，胶囊也不例外。,"['[CLS]' '由' '于' '工' '业' '明' '胶' '出' '现' '在' '老' '酸' '奶' '和' '果' '冻' '中'
 '，' '所' '有' '含' '明' '胶' '成' '分' '的' '食' '物' '、' '药' '物' '就' '成' '了' '众'
 '人' '紧' '盯' '的' '目' '标' '，' '胶' '囊' '也' '。' '[SEP]']"
6690,0,1,0.9718051,0.943610191,饥饿的儿童，被压迫、折磨的受害者，被儿女视为负担的老人，以及充满孤寂、贫穷和痛苦的整个世界，都是对人类应有生活的嘲讽。,"['[CLS]' '的' '，' '、' '的' '者' '，' '被' '儿' '女' '的' '老' '人' '，' '以' '及' '充'
 '满' '孤' '寂' '、' '贫' '穷' '和' '痛' '苦' '的' '整' '个' '世' '界' '，' '都' '是' '。'
 '[SEP]']"
6692,0,1,0.97537416,0.950748324,当地时间3月20日，希腊女祭司在古奥林匹亚遗址实地排练，并且当日中午取得了2008年北京奥运圣火的第一火种。,"['祭' '司' '练' '，' '并' '且' '当' '日' '中' '午' '取' '得' '奥' '的' '第' '火' '种' '。'
 '[SEP]']"
6693,1,0,0.14627394,0.707452118,阅读应该成为一种习惯，因为它不仅能改变人的思维方式，而且能开阔人的视野，开启人的智识发展进程。,[]
6695,0,1,0.9944646,0.988929152,山东全省旱情仍在持续加剧，到目前为止已造成全省小麦受旱面积达3016万亩，其中小麦重旱面积543万亩，部分人畜饮水出现临时性困难。,"['[CLS]' '山' '东' '全' '省' '旱' '情' '加' '剧' '，' '到' '目' '前' '为' '止' '已' '造'
 '成' '全' '省' '小' '麦' '受' '旱' '面' '积' '达' '3' '0' '1' '6' '万' '亩' '，' '其'
 '中' '小' '麦' '重' '旱' '面' '积' '5' '4' '3' '万' '亩' '，' '部' '分' '人' '畜' '饮'
 '水' '出' '现' '临' '时' '性' '困' '难' '。' '[SEP]']"
6748,0,1,0.9512685,0.902536988,冰壶世界杯作为确定北京承办冬奥会后首个落地中国的冬季项目国际赛事，承载着2022年北京冬奥会冰壶积分赛的重要使命。,['确' '定' '后' '首' '个' '的' '目' '国' '际' '命' '。' '[SEP]']
6787,1,0,0.42707548,0.145849049,美国篮球巨星迈克尔?乔丹起诉中国运动服饰生产商乔丹体育股份有限公司姓名权一案又有进展，此案日前已被中国法院正式受理。,[]
6791,1,0,0.44873643,0.102527142,重读鲁迅经典，是为了使鲁迅精神融入时代精神，在现实生活中充分发挥其价值的引导作用、教育作用和规范作用，而不能在“去政治化”的口号下一味丢弃鲁迅思想的精髓。,[]
6817,1,0,0.3146687,0.37066263,他对工作认真负责，虽然身在病中，但他无时无刻不忘学校交给他的任务。,[]
6824,0,1,0.99566865,0.991337299,这种充满痛苦和抉择的测验，像一个渐渐缩窄的闸孔，将激越的水流凝聚成最后的能量，冲刷着我们纷繁的取向。,"['[CLS]' '这' '激' '越' '的' '水' '流' '最' '后' '刷' '着' '我' '们' '纷' '繁' '的' '取'
 '向' '。' '[SEP]']"
6836,0,1,0.99244905,0.98489809,目前地理信息交换的技术已经基本成熟，一旦地理信息为广大公众所认可，那么地理信息产业将迅速崛起。,"['[CLS]' '目' '前' '地' '理' '信' '息' '交' '换' '的' '技' '已' '，' '一' '旦' '地' '理'
 '信' '息' '为' '广' '大' '公' '众' '所' '认' '可' '，' '那' '么' '地' '理' '信' '息' '产'
 '业' '将' '迅' '速' '崛' '起' '。' '[SEP]']"
6862,0,1,0.9795552,0.959110379,临行时我珍重地开释了这永不屈服于黑暗的囚人。我把瘦黄的枝叶放在原来的位置上，向它致诚意的祝福，愿它繁茂苍绿。,"['[CLS]' '临' '行' '时' '我' '珍' '地' '开' '释' '了' '这' '的' '囚' '人' '。' '我' '，'
 '致' '的' '，' '[SEP]']"
6886,1,0,0.059041623,0.881916754,美国前总统布什称本·拉丹被击毙是“重大成就”。前总统克林顿也说，本·拉丹的死对全世界渴望和平、自由和合作的人来说都是重要的时刻。,[]
6924,0,1,0.8909223,0.781844616,近年来中国高铁在海外高歌猛进，凭借高性价比和成功的运营经验，在全球市场接连斩获订单，已成为中国最新科技大幅进军海外的标杆。,['，' '凭' '，' '，' '已' '成' '为']
